occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,years
537891,Achillobator,carnivorous,large theropod,5,100.5,83.6,Dornogov,109.858887,44.34,Saurischia,Dromaeosauridae,92.05
537896,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-112.577003,49.283001,Saurischia,Troodontidae,77.05
537897,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-112.577003,49.283001,Saurischia,Dromaeosauridae,77.05
540083,Apatosaurus,herbivorous,sauropod,21,157.3,145,Wyoming,-105.90976,42.155437,Saurischia,Diplodocidae,151.15
540200,Diplodocus,herbivorous,sauropod,26,157.3,145,Colorado,-105.193703,38.544998,Saurischia,Diplodocidae,151.15
540243,Carcharodontosaurus,carnivorous,large theropod,15,105.3,93.5,Maranhão,-44.461399,-2.4781,Saurischia,Carcharodontosauridae,99.4
540322,Diplodocus,herbivorous,sauropod,26,157.3,145,Colorado,-105.192596,39.675598,Saurischia,Diplodocidae,151.15
540441,Apatosaurus,herbivorous,sauropod,21,155.7,145,Oklahoma,-102.962776,36.903057,Saurischia,Diplodocidae,150.35
540447,Torvosaurus,carnivorous,large theropod,10,150.8,145,Utah,-109.300552,40.441387,Saurischia,Megalosauridae,147.9
540448,Barosaurus,herbivorous,sauropod,24,150.8,145,Utah,-109.300552,40.441387,Saurischia,Diplodocidae,147.9
541209,Supersaurus,herbivorous,sauropod,35,157.3,145,Colorado,-109.036133,39.200081,Saurischia,Diplodocidae,151.15
541212,Allosaurus,carnivorous,large theropod,12,157.3,145,Colorado,-109.036133,39.200081,Saurischia,Allosauridae,151.15
541222,Allosaurus,carnivorous,large theropod,12,157.3,152.1,Colorado,-109.036133,39.200081,Saurischia,Allosauridae,154.7
541223,Diplodocus,herbivorous,sauropod,26,157.3,152.1,Colorado,-109.036133,39.200081,Saurischia,Diplodocidae,154.7
541265,Albertosaurus,carnivorous,large theropod,9,83.6,66,Colorado,-105.200546,38.373055,Saurischia,Tyrannosauridae,74.8
541276,Paronychodon,carnivorous,large theropod,5,83.5,70.6,New Mexico,-108.244797,36.285702,Saurischia,Troodontidae,77.05
541715,Brachiosaurus,herbivorous,sauropod,30,157.3,145,Colorado,-108.650299,39.068802,Saurischia,Brachiosauridae,151.15
541717,Allosaurus,carnivorous,large theropod,12,157.3,145,Colorado,-108.647003,39.076099,Saurischia,Allosauridae,151.15
541718,Brachiosaurus,herbivorous,sauropod,30,157.3,145,Colorado,-108.647003,39.076099,Saurischia,Brachiosauridae,151.15
541886,Allosaurus,carnivorous,large theropod,12,157.3,145,Wyoming,-105.979721,41.893055,Saurischia,Allosauridae,151.15
541896,Diplodocus,herbivorous,sauropod,26,157.3,152.1,Wyoming,-107.779167,44.535557,Saurischia,Diplodocidae,154.7
545326,Ornithomimus,omnivorous,large theropod,4,70.6,66,Wyoming,-104.533302,43.166698,Saurischia,Ornithomimidae,68.3
545327,Tyrannosaurus,carnivorous,large theropod,12,70.6,66,Wyoming,-104.533302,43.166698,Saurischia,Tyrannosauridae,68.3
545347,Megalosaurus,carnivorous,large theropod,9,167.7,164.7,England,-3.247459,51.020405,Saurischia,Megalosauridae,166.2
545365,Megalosaurus,carnivorous,large theropod,9,168.3,166.1,England,-1.833333,51.900002,Saurischia,Megalosauridae,167.2
545761,Megalosaurus,carnivorous,large theropod,9,167.7,164.7,England,-1.833333,51.900002,Saurischia,Megalosauridae,166.2
545994,Paronychodon,carnivorous,large theropod,5,72.1,66,Wyoming,-104.650002,43.266701,Saurischia,Troodontidae,69.05
545995,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,Wyoming,-104.650002,43.266701,Saurischia,Tyrannosauridae,69.05
557162,Compsognathus,carnivorous,small theropod,0.65,152.1,145,Bayern,11.8722,48.918598,Saurischia,Compsognathidae,148.55
557176,Chindesaurus,carnivorous,small theropod,4,228,208.5,Arizona,-109.834099,35.110901,Saurischia,Herrerasauridae,218.25
557562,Mamenchisaurus,herbivorous,sauropod,22,163.5,145,Gansu,102.819702,36.3358,Saurischia,Mamenchisauridae,154.25
557582,Mamenchisaurus,herbivorous,sauropod,22,163.5,145,Sichuan,106.599998,30.4667,Saurischia,Mamenchisauridae,154.25
557946,Velociraptor,carnivorous,small theropod,1.8,89.8,83.6,Asht,70.701363,40.692711,Saurischia,Dromaeosauridae,86.69999999999999
557948,Archaeornithomimus,carnivorous,small theropod,3.5,89.8,83.6,Asht,70.701363,40.692711,Saurischia,Ornithomimidae,86.69999999999999
557950,Oviraptor,omnivorous,small theropod,2,89.8,83.6,Asht,70.701363,40.692711,Saurischia,Oviraptoridae,86.69999999999999
557962,Allosaurus,carnivorous,large theropod,12,157.3,145,Wyoming,-106.390556,42.035831,Saurischia,Allosauridae,151.15
557963,Apatosaurus,herbivorous,sauropod,21,157.3,145,Wyoming,-106.390556,42.035831,Saurischia,Diplodocidae,151.15
557967,Apatosaurus,herbivorous,sauropod,21,157.3,145,Wyoming,-106.390556,42.035831,Saurischia,Diplodocidae,151.15
557969,Diplodocus,herbivorous,sauropod,26,157.3,145,Wyoming,-105.916199,42.152302,Saurischia,Diplodocidae,151.15
557971,Brontosaurus,herbivorous,sauropod,22,157.3,145,Wyoming,-105.886398,42.146099,Saurischia,Diplodocidae,151.15
557973,Brontosaurus,herbivorous,sauropod,22,157.3,145,Wyoming,-105.908424,42.149494,Saurischia,Diplodocidae,151.15
557976,Brontosaurus,herbivorous,sauropod,22,157.3,145,Wyoming,-105.908424,42.149494,Saurischia,Diplodocidae,151.15
557977,Allosaurus,carnivorous,large theropod,12,157.3,152.1,Wyoming,-105.963402,41.9077,Saurischia,Allosauridae,154.7
557979,Apatosaurus,herbivorous,sauropod,21,157.3,152.1,Wyoming,-105.963402,41.9077,Saurischia,Diplodocidae,154.7
557980,Diplodocus,herbivorous,sauropod,26,157.3,152.1,Wyoming,-105.963402,41.9077,Saurischia,Diplodocidae,154.7
557981,Diplodocus,herbivorous,sauropod,26,157.3,145,South Dakota,-103.344597,44.184399,Saurischia,Diplodocidae,151.15
557982,Barosaurus,herbivorous,sauropod,24,157.3,145,South Dakota,-103.377998,44.23307,Saurischia,Diplodocidae,151.15
557984,Allosaurus,carnivorous,large theropod,12,157.3,145,South Dakota,-103.377998,44.23307,Saurischia,Allosauridae,151.15
557989,Allosaurus,carnivorous,large theropod,12,157.3,145,New Mexico,-107.58699,34.898651,Saurischia,Allosauridae,151.15
558003,Allosaurus,carnivorous,large theropod,12,157.3,152.1,Utah,-109.1651,40.504601,Saurischia,Allosauridae,154.7
558166,Ornithomimus,omnivorous,large theropod,4,83.5,70.6,North Carolina,-78.497307,34.571682,Saurischia,Ornithomimidae,77.05
559626,Gallimimus,omnivorous,large theropod,6,93.5,89.3,Navoi,62.655315,42.117294,Saurischia,Ornithomimidae,91.4
559663,Archaeornithomimus,carnivorous,small theropod,3.5,89.8,86.3,Navoi,62.655315,42.117294,Saurischia,Ornithomimidae,88.05
560792,Nanshiungosaurus,omnivorous,large theropod,4.4,83.6,66,Guangdong,114.863602,23.484699,Saurischia,Therizinosauridae,74.8
560918,Guanlong,carnivorous,small theropod,3,163.5,157.3,Xinjiang,88.9217,45.171223,Saurischia,Proceratosauridae,160.4
560965,Allosaurus,carnivorous,large theropod,12,157.3,145,Wyoming,-106.780556,43.649166,Saurischia,Allosauridae,151.15
560967,Apatosaurus,herbivorous,sauropod,21,157.3,145,Wyoming,-106.780556,43.649166,Saurischia,Diplodocidae,151.15
560968,Diplodocus,herbivorous,sauropod,26,157.3,145,Wyoming,-106.780556,43.649166,Saurischia,Diplodocidae,151.15
560970,Allosaurus,carnivorous,large theropod,12,157.3,152.1,Wyoming,-106.866402,44.0933,Saurischia,Allosauridae,154.7
560973,Apatosaurus,herbivorous,sauropod,21,157.3,152.1,Wyoming,-106.866402,44.0933,Saurischia,Diplodocidae,154.7
560974,Diplodocus,herbivorous,sauropod,26,157.3,152.1,Wyoming,-106.866402,44.0933,Saurischia,Diplodocidae,154.7
560979,Apatosaurus,herbivorous,sauropod,21,157.3,145,Wyoming,-106.3153,42.181629,Saurischia,Diplodocidae,151.15
560980,Diplodocus,herbivorous,sauropod,26,157.3,145,Wyoming,-106.3153,42.181629,Saurischia,Diplodocidae,151.15
560981,Apatosaurus,herbivorous,sauropod,21,157.3,145,Utah,-110.813889,38.25222,Saurischia,Diplodocidae,151.15
560983,Allosaurus,carnivorous,large theropod,12,157.3,145,Utah,-109.741203,38.710346,Saurischia,Allosauridae,151.15
560988,Diplodocus,herbivorous,sauropod,26,157.3,145,Utah,-109.320557,38.970001,Saurischia,Diplodocidae,151.15
560989,Spinosaurus,carnivorous,large theropod,18,99.6,93.5,Er Rachidia,-5.2,30.033333,Saurischia,Spinosauridae,96.55
560990,Hagryphus,omnivorous,small theropod,3,83.5,70.6,Utah,-111.862358,37.647072,Saurischia,Caenagnathidae,77.05
561620,Allosaurus,carnivorous,large theropod,12,157.3,145,Utah,-111.1502,38.8396,Saurischia,Allosauridae,151.15
561626,Allosaurus,carnivorous,large theropod,12,157.3,145,Colorado,-105.231598,38.547501,Saurischia,Allosauridae,151.15
561802,Riojasaurus,herbivorous,sauropod,5.15,228,208.5,La Rioja,-68.112999,-30,Saurischia,Riojasauridae,218.25
561838,Rugops,carnivorous,large theropod,7,100.5,93.9,Agadez,5.616667,17.933332,Saurischia,Abelisauridae,97.2
561841,Carcharodontosaurus,carnivorous,large theropod,15,100.5,93.9,Agadez,5.616667,17.933332,Saurischia,Carcharodontosauridae,97.2
561842,Spinosaurus,carnivorous,large theropod,18,100.5,93.9,Agadez,5.616667,17.933332,Saurischia,Spinosauridae,97.2
562948,Troodon,carnivorous,small theropod,2,83.6,72.1,Alberta,-111.397003,50.7206,Saurischia,Troodontidae,77.85
562993,Allosaurus,carnivorous,large theropod,12,150.8,145,Wyoming,-106.145699,41.98,Saurischia,Allosauridae,147.9
562995,Diplodocus,herbivorous,sauropod,26,150.8,145,Wyoming,-106.145699,41.98,Saurischia,Diplodocidae,147.9
564427,Gorgosaurus,carnivorous,large theropod,8.6,83.5,70.6,Alberta,-111.620216,50.806854,Saurischia,Tyrannosauridae,77.05
564549,Gorgosaurus,carnivorous,large theropod,8.6,83.5,70.6,Alberta,-111.612221,50.803993,Saurischia,Tyrannosauridae,77.05
564597,Mamenchisaurus,herbivorous,sauropod,22,163.5,157.3,Sichuan,104.770279,29.409721,Saurischia,Mamenchisauridae,160.4
564598,Mamenchisaurus,herbivorous,sauropod,22,163.5,157.3,Sichuan,104.775833,29.340279,Saurischia,Mamenchisauridae,160.4
564599,Mamenchisaurus,herbivorous,sauropod,22,163.5,145,Sichuan,105.300003,30.15,Saurischia,Mamenchisauridae,154.25
564600,Mamenchisaurus,herbivorous,sauropod,22,163.5,145,Sichuan,105.300003,30.15,Saurischia,Mamenchisauridae,154.25
565105,Gorgosaurus,carnivorous,large theropod,8.6,83.5,70.6,Alberta,-111.504005,50.759502,Saurischia,Tyrannosauridae,77.05
565237,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,New Mexico,-108.892502,36.236942,Saurischia,Dromaeosauridae,69.05
565503,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.59819,50.814102,Saurischia,Dromaeosauridae,77.05
565514,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.6269,50.793301,Saurischia,Troodontidae,77.05
565515,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-111.489197,50.743008,Saurischia,Caenagnathidae,77.05
565576,Megalosaurus,carnivorous,large theropod,9,164.7,161.2,England,-0.241701,52.552071,Saurischia,Megalosauridae,162.95
565595,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.5924,50.793301,Saurischia,Troodontidae,77.05
565601,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.511902,50.742401,Saurischia,Troodontidae,77.05
565603,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.482712,50.746437,Saurischia,Dromaeosauridae,77.05
565877,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.482979,50.747234,Saurischia,Dromaeosauridae,77.05
566030,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Bouches-du-Rhône,5.717778,43.470001,Saurischia,Troodontidae,77.05
566783,Carcharodontosaurus,carnivorous,large theropod,15,113,100.5,Adrar,0.83333,32.716671,Saurischia,Carcharodontosauridae,106.75
566799,Lufengosaurus,herbivorous,sauropod,6,199.3,190.8,Yunnan,101.958885,25.141666,Saurischia,Massospondylidae,195.05
566800,Lufengosaurus,herbivorous,sauropod,6,199.3,190.8,Yunnan,102.096237,25.164042,Saurischia,Massospondylidae,195.05
566801,Lufengosaurus,herbivorous,sauropod,6,199.3,190.8,Yunnan,102.120239,25.183153,Saurischia,Massospondylidae,195.05
566820,Megalosaurus,carnivorous,large theropod,9,167.7,164.7,England,-1.432222,51.851944,Saurischia,Megalosauridae,166.2
566825,Megalosaurus,carnivorous,large theropod,9,168.3,166.1,England,-2.36,51.375832,Saurischia,Megalosauridae,167.2
566829,Massospondylus,omnivorous,sauropod,4,201.3,190.8,Free State,27.341667,-29.219999,Saurischia,Massospondylidae,196.05
566943,Albertosaurus,carnivorous,large theropod,9,70.6,66,Alberta,-112.865601,51.549999,Saurischia,Tyrannosauridae,68.3
566952,Chirostenotes,omnivorous,small theropod,1.7,72.1,66,Montana,-104.655197,47.099602,Saurischia,Caenagnathidae,69.05
566954,Tyrannosaurus,carnivorous,large theropod,12,70.6,66,South Dakota,-103.624443,45.65139,Saurischia,Tyrannosauridae,68.3
566973,Troodon,carnivorous,small theropod,2,70.6,66,Chukot,177.070831,62.873798,Saurischia,Troodontidae,68.3
567908,Nigersaurus,herbivorous,sauropod,15,125,100.5,Agadez,9.133333,16.450001,Saurischia,Rebbachisauridae,112.75
568470,Carcharodontosaurus,carnivorous,large theropod,15,113,100.5,Adrar,0.25,29.25,Saurischia,Carcharodontosauridae,106.75
568474,Carcharodontosaurus,carnivorous,large theropod,15,113,100.5,Adrar,0.25,29.25,Saurischia,Carcharodontosauridae,106.75
568477,Majungasaurus,carnivorous,large theropod,6,72.1,66,Mahajanga,46.564999,-15.923611,Saurischia,Abelisauridae,69.05
569022,Megalosaurus,carnivorous,large theropod,9,171.6,166.1,England,-1.608333,51.941666,Saurischia,Megalosauridae,168.85
569289,Rebbachisaurus,herbivorous,sauropod,20,99.6,93.5,Er Rachida,-4.836939,30.505667,Saurischia,Rebbachisauridae,96.55
569342,Hypselosaurus,herbivorous,sauropod,12,72.1,66,Provence-Alpes-Cote d'Azur,5.589444,43.422222,Saurischia,Titanosauridae,69.05
569343,Hypselosaurus,herbivorous,sauropod,12,72.1,66,Provence-Alpes-Côte d'Azur,5.680278,43.468056,Saurischia,Titanosauridae,69.05
571830,Spinosaurus,carnivorous,large theropod,18,99.6,93.5,Er Rachidia,-3.855,30.905001,Saurischia,Spinosauridae,96.55
572131,Mamenchisaurus,herbivorous,sauropod,22,163.5,157.3,Sichuan,104.366699,29.483299,Saurischia,Mamenchisauridae,160.4
572132,Yangchuanosaurus,carnivorous,large theropod,10,163.5,157.3,Sichuan,105.683334,29.333332,Saurischia,Metriacanthosauridae,160.4
572946,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,Montana,-107.083298,47.5667,Saurischia,Tyrannosauridae,69.05
572954,Tyrannosaurus,carnivorous,large theropod,12,70.6,66,Wyoming,-104.697777,43.36861,Saurischia,Tyrannosauridae,68.3
575884,Paronychodon,carnivorous,large theropod,5,70.6,66,Alberta,-112.878609,51.538891,Saurischia,Troodontidae,68.3
575885,Richardoestesia,carnivorous,small theropod,1.5,70.6,66,Alberta,-112.878609,51.538891,Saurischia,Dromaeosauridae,68.3
575887,Troodon,carnivorous,small theropod,2,70.6,66,Alberta,-112.878609,51.538891,Saurischia,Troodontidae,68.3
577480,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,Montana,-107.083,47.536201,Saurischia,Tyrannosauridae,69.05
578087,Allosaurus,carnivorous,large theropod,12,157.3,145,Colorado,-105.192596,39.675598,Saurischia,Allosauridae,151.15
581944,Richardoestesia,carnivorous,small theropod,1.5,70.6,66,Aragón,0.73333,42.26667,Saurischia,Dromaeosauridae,68.3
582738,Paronychodon,carnivorous,large theropod,5,130,125.45,Cuenca,-1.979444,40.22361,Saurischia,Troodontidae,127.725
582739,Richardoestesia,carnivorous,small theropod,1.5,130,125.45,Cuenca,-1.979444,40.22361,Saurischia,Dromaeosauridae,127.725
583855,Troodon,carnivorous,small theropod,2,70.6,66,Amur,130.859451,49.082779,Saurischia,Troodontidae,68.3
583858,Tarbosaurus,carnivorous,large theropod,10,70.6,66,Amur,130.859451,49.082779,Saurischia,Tyrannosauridae,68.3
583859,Saurornitholestes,carnivorous,small theropod,1.5,70.6,66,Amur,130.859451,49.082779,Saurischia,Dromaeosauridae,68.3
583860,Richardoestesia,carnivorous,small theropod,1.5,70.6,66,Amur,130.859451,49.082779,Saurischia,Dromaeosauridae,68.3
584098,Daspletosaurus,carnivorous,large theropod,9,83.6,72.1,Montana,-113.75,48.630001,Saurischia,Tyrannosauridae,77.85
584103,Daspletosaurus,carnivorous,large theropod,9,85.8,70.6,Montana,-113.75,48.633301,Saurischia,Tyrannosauridae,78.19999999999999
584130,Paronychodon,carnivorous,large theropod,5,83.6,72.1,Montana,-112.642403,48.935501,Saurischia,Troodontidae,77.85
584132,Troodon,carnivorous,small theropod,2,83.6,72.1,Montana,-112.642403,48.935501,Saurischia,Troodontidae,77.85
584209,Dromaeosaurus,carnivorous,small theropod,1.8,83.5,70.6,Alberta,-110.385277,50.473057,Saurischia,Dromaeosauridae,77.05
584210,Dromaeosaurus,carnivorous,small theropod,1.8,83.5,70.6,Alberta,-111.580902,50.815201,Saurischia,Dromaeosauridae,77.05
584211,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.6175,50.790558,Saurischia,Troodontidae,77.05
584213,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.488899,50.742401,Saurischia,Dromaeosauridae,77.05
584305,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.41861,50.753056,Saurischia,Dromaeosauridae,77.05
586532,Bambiraptor,carnivorous,small theropod,1,83.6,72.1,Montana,-112.276108,47.990002,Saurischia,Dromaeosauridae,77.85
586539,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Wyoming,-107.278099,42.854401,Saurischia,Dromaeosauridae,77.05
586540,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Wyoming,-107.278099,42.854401,Saurischia,Dromaeosauridae,77.05
586541,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Wyoming,-107.278099,42.854401,Saurischia,Troodontidae,77.05
586542,Daspletosaurus,carnivorous,large theropod,9,83.5,70.6,Wyoming,-107.278099,42.854401,Saurischia,Tyrannosauridae,77.05
586551,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Wyoming,-107.099998,43.200001,Saurischia,Troodontidae,77.05
586554,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Wyoming,-107.756699,44.117401,Saurischia,Dromaeosauridae,77.05
586582,Alamosaurus,herbivorous,sauropod,21,72.1,66,Texas,-103.136665,29.455278,Saurischia,Saltasauridae,69.05
587189,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,Wyoming,-105.239166,42.648609,Saurischia,Tyrannosauridae,69.05
591705,Allosaurus,carnivorous,large theropod,12,163.5,145,Wyoming,-107.814163,44.632221,Saurischia,Allosauridae,154.25
591706,Torvosaurus,carnivorous,large theropod,10,163.5,145,Wyoming,-107.814163,44.632221,Saurischia,Megalosauridae,154.25
594452,Velociraptor,carnivorous,small theropod,1.8,83.5,70.6,Omnogov,103.26667,44.216667,Saurischia,Dromaeosauridae,77.05
594485,Velociraptor,carnivorous,small theropod,1.8,86.3,72.1,Omnogov,103.56472,44.127499,Saurischia,Dromaeosauridae,79.19999999999999
594521,Velociraptor,carnivorous,small theropod,1.8,83.6,72.1,Omngov,104,44,Saurischia,Dromaeosauridae,77.85
602115,Yuanmousaurus,herbivorous,sauropod,17,174.1,163.5,Yunnan,101.90889,25.947222,Saurischia,Mamenchisauridae,168.8
602793,Tarbosaurus,carnivorous,large theropod,10,83.6,66,Xinjiang,89.85601,42.821259,Saurischia,Tyrannosauridae,74.8
602831,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-111.465897,50.757,Saurischia,Caenagnathidae,77.05
604152,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-111.556114,50.73,Saurischia,Caenagnathidae,77.05
604153,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-112.934799,51.9501,Saurischia,Caenagnathidae,77.05
604161,Troodon,carnivorous,small theropod,2,70.6,66,Alberta,-112.772202,51.484501,Saurischia,Troodontidae,68.3
604164,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.421799,49.985802,Saurischia,Troodontidae,77.05
604165,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.488899,50.742401,Saurischia,Troodontidae,77.05
604166,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.603897,50.786098,Saurischia,Troodontidae,77.05
606139,Troodon,carnivorous,small theropod,2,83.5,70.6,Montana,-108.946945,47.772221,Saurischia,Troodontidae,77.05
621183,Albertosaurus,carnivorous,large theropod,9,83.6,72.1,Colorado,-107.036942,38.8325,Saurischia,Tyrannosauridae,77.85
621558,Lufengosaurus,herbivorous,sauropod,6,199.3,190.8,Yunnan,102.076118,25.178595,Saurischia,Massospondylidae,195.05
